cur_ost_ind,loan_condition,dti_group,income_group,home_ownership,purpose,term,interest_payments,annual_inc,tot_loan_amount,avg_interest_rate,tot_upb,gco_units,avg_dti,tot_units
Yes,Good Loan,"[0,10]","(100k,125k]",own,moving,60 months,High,121500,30725,22.314999999999998,29362.56,0,5.609999999999999,2
Yes,Good Loan,"[0,10]","(100k,125k]",own,other,36 months,High,109910,94075,16.948999999999998,59021.1,0,5.98,10
Yes,Good Loan,"[0,10]","(100k,125k]",own,other,36 months,Low,115288.88888888889,341825,9.985925925925926,257723.16,0,6.768888888888889,27
Yes,Good Loan,"[0,10]","(100k,125k]",own,other,60 months,High,113500,317225,19.044999999999998,266455.43,0,6.964285714285714,14
Yes,Good Loan,"[0,10]","(100k,125k]",own,other,60 months,Low,103500,37700,8.425,32188.190000000002,0,2.41,2
Yes,Good Loan,"[0,10]","(100k,125k]",own,renewable_energy,36 months,High,120000,30000,16.55,28692.79,0,4.77,1
Yes,Good Loan,"[0,10]","(100k,125k]",own,small_business,36 months,High,114400,124700,17.047,93950.14,0,4.007,10
Yes,Good Loan,"[0,10]","(100k,125k]",own,small_business,36 months,Low,115000,52000,12.083333333333334,43578.6,0,5.746666666666667,3
Yes,Good Loan,"[0,10]","(100k,125k]",own,small_business,60 months,High,117857.14285714286,178425,18.52857142857143,144347.68,0,5.585714285714285,7
Yes,Good Loan,"[0,10]","(100k,125k]",own,small_business,60 months,Low,125000,28000,11.53,24374.11,0,8.6,1
Yes,Good Loan,"[0,10]","(100k,125k]",own,vacation,36 months,High,112833.33333333333,17000,13.936666666666667,12391.5,0,4.47,3
Yes,Good Loan,"[0,10]","(100k,125k]",own,vacation,36 months,Low,113584,35800,9.22,29084.629999999997,0,6.783333333333333,3
Yes,Good Loan,"[0,10]","(100k,125k]",own,vacation,60 months,Low,113064,35000,10.99,33214.55,0,7.97,1
Yes,Good Loan,"[0,10]","(100k,125k]",rent,car,36 months,High,110750,41600,16.46,15338.169999999998,0,6.8175,4
Yes,Good Loan,"[0,10]","(100k,125k]",rent,car,36 months,Low,114242.42424242424,363750,9.463939393939393,252225.83,0,5.334545454545455,33
Yes,Good Loan,"[0,10]","(100k,125k]",rent,car,60 months,High,115000,50100,21.09,47451.200000000004,0,7.075,2
Yes,Good Loan,"[0,10]","(100k,125k]",rent,car,60 months,Low,114225,53000,11.64,49662.36,0,2.025,2
Yes,Good Loan,"[0,10]","(100k,125k]",rent,credit_card,36 months,High,113423.21739130435,1551400,15.30445652173913,934243.82,0,7.148152173913044,92
Yes,Good Loan,"[0,10]","(100k,125k]",rent,credit_card,36 months,Low,113754.33380084152,10466300,8.570252454417952,7490514.93,0,6.812791023842918,713
Yes,Good Loan,"[0,10]","(100k,125k]",rent,credit_card,60 months,High,113832.33333333333,1689975,15.859615384615385,1367293.99,0,7.038717948717949,78
Yes,Good Loan,"[0,10]","(100k,125k]",rent,credit_card,60 months,Low,113440.125,1682825,10.648181818181818,1479837.5,0,7.488068181818182,88
Yes,Good Loan,"[0,10]","(100k,125k]",rent,debt_consolidation,36 months,High,113075.93854748603,5665850,15.448156424581006,3898846.31,0,6.850167597765363,358
Yes,Good Loan,"[0,10]","(100k,125k]",rent,debt_consolidation,36 months,Low,113522.89776951673,15975825,9.31139405204461,11509747.78,0,6.716180297397769,1076
Yes,Good Loan,"[0,10]","(100k,125k]",rent,debt_consolidation,60 months,High,112684.94818652849,8304975,17.363290155440414,6893276.09,0,7.042227979274611,386
Yes,Good Loan,"[0,10]","(100k,125k]",rent,debt_consolidation,60 months,Low,113815.46107784432,3463625,10.925748502994011,2977529.05,0,7.164011976047904,167
Yes,Good Loan,"[0,10]","(100k,125k]",rent,home_improvement,36 months,High,115333,275450,15.898,186929.08000000002,0,4.951333333333333,15
Yes,Good Loan,"[0,10]","(100k,125k]",rent,home_improvement,36 months,Low,114737.43589743589,553575,9.017435897435897,406525.33,0,5.127435897435897,39
Yes,Good Loan,"[0,10]","(100k,125k]",rent,home_improvement,60 months,High,115705.88235294117,448600,17.25764705882353,394554.25,0,7,17
Yes,Good Loan,"[0,10]","(100k,125k]",rent,home_improvement,60 months,Low,108000,97000,11.766,83520.83,0,5.398,5
Yes,Good Loan,"[0,10]","(100k,125k]",rent,house,36 months,High,114887,261825,18.695999999999998,183901.65,0,5.817333333333333,15
Yes,Good Loan,"[0,10]","(100k,125k]",rent,house,36 months,Low,106780.57142857143,106425,9.358571428571429,62983.39,0,4.085714285714285,7
Yes,Good Loan,"[0,10]","(100k,125k]",rent,house,60 months,High,107250,251000,19.808333333333334,184336.25,0,6.551666666666667,12
Yes,Good Loan,"[0,10]","(100k,125k]",rent,major_purchase,36 months,High,112769.23076923077,422625,15.90076923076923,257964.3,0,6.28,26
Yes,Good Loan,"[0,10]","(100k,125k]",rent,major_purchase,36 months,Low,113709.57142857143,1515500,8.455714285714286,1084533.92,0,5.301734693877551,98
Yes,Good Loan,"[0,10]","(100k,125k]",rent,major_purchase,60 months,High,112805.6551724138,688525,17.733793103448274,584436.81,0,6.146896551724138,29
Yes,Good Loan,"[0,10]","(100k,125k]",rent,major_purchase,60 months,Low,112700,192200,10.565,172784.4,0,5.385,10
Yes,Good Loan,"[0,10]","(100k,125k]",rent,medical,36 months,High,113600,104975,15.198,70738.36,0,6.377,10
Yes,Good Loan,"[0,10]","(100k,125k]",rent,medical,36 months,Low,116272.95454545454,248350,11.043636363636363,187917.7,0,5.8127272727272725,22
Yes,Good Loan,"[0,10]","(100k,125k]",rent,medical,60 months,High,113900,185075,20.192,165077.58,0,5.79,10
Yes,Good Loan,"[0,10]","(100k,125k]",rent,medical,60 months,Low,122248,40000,12.065,23974.57,0,5.789999999999999,2
Yes,Good Loan,"[0,10]","(100k,125k]",rent,moving,36 months,High,114828.70370370371,248350,16.693703703703704,157173.38,0,6.34037037037037,27
Yes,Good Loan,"[0,10]","(100k,125k]",rent,moving,36 months,Low,111443.42857142857,216875,10.662380952380952,174744.63,0,4.943333333333333,21
Yes,Good Loan,"[0,10]","(100k,125k]",rent,moving,60 months,High,114833.33333333333,160850,20.154444444444444,148769.03,0,6.427777777777778,9
Yes,Good Loan,"[0,10]","(100k,125k]",rent,other,36 months,High,112230.85915492958,994375,17.000985915492958,685159.74,0,5.4143661971830985,71
Yes,Good Loan,"[0,10]","(100k,125k]",rent,other,36 months,Low,113832.1204819277,994000,10.432168674698795,790976.26,0,5.919156626506024,83
Yes,Good Loan,"[0,10]","(100k,125k]",rent,other,60 months,High,114475.3947368421,818250,20.40421052631579,709859.42,0,6.058421052631579,38
Yes,Good Loan,"[0,10]","(100k,125k]",rent,other,60 months,Low,117608.75,144500,11.44625,114593.07,0,6.65125,8
Yes,Good Loan,"[0,10]","(100k,125k]",rent,renewable_energy,36 months,High,112666.66666666667,30000,18.886666666666667,24405.059999999998,0,6.846666666666667,3
Yes,Good Loan,"[0,10]","(100k,125k]",rent,small_business,36 months,High,116079.86046511628,698775,17.664418604651164,524515.97,0,5.812558139534883,43
Yes,Good Loan,"[0,10]","(100k,125k]",rent,small_business,36 months,Low,111766.90909090909,115900,10.978181818181818,90167.62,0,6.659090909090909,11
Yes,Good Loan,"[0,10]","(100k,125k]",rent,small_business,60 months,High,115651.33333333333,313475,19.87333333333333,251555.72,0,6.078666666666667,15
Yes,Good Loan,"[0,10]","(100k,125k]",rent,small_business,60 months,Low,120000,15000,12.69,13697.11,0,3.05,1
Yes,Good Loan,"[0,10]","(100k,125k]",rent,vacation,36 months,High,112539,77575,17.689,35066.03,0,7.757000000000001,10
Yes,Good Loan,"[0,10]","(100k,125k]",rent,vacation,36 months,Low,115625,69000,11.33,44929.13,0,6.1425,8
Yes,Good Loan,"[0,10]","(100k,125k]",rent,vacation,60 months,High,110500,85900,15.86,78249.47,0,4.0375,4
Yes,Good Loan,"[0,10]","(100k,125k]",rent,vacation,60 months,Low,110000,10000,12.99,7929.33,0,4.52,1
Yes,Good Loan,"[0,10]","(100k,125k]",rent,wedding,36 months,High,110000,20000,18.65,2797.76,0,5.2700000000000005,2
Yes,Good Loan,"[0,10]","(100k,125k]",rent,wedding,60 months,High,110000,22750,24.89,15807.57,0,8.79,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,car,36 months,High,140333.33333333334,34100,13.73,14458.32,0,4.263333333333334,3
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,car,36 months,Low,138214.85185185185,297125,8.133333333333333,213401.77,0,5.932222222222222,27
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,car,60 months,High,135831.42857142858,109500,16.077142857142857,82814.71,0,5.344285714285714,7
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,car,60 months,Low,131400,80350,10.4525,64071.9,0,5.742500000000001,4
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,credit_card,36 months,High,140255.10204081633,1002225,15.71265306122449,574436.14,0,7.283877551020408,49
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,credit_card,36 months,Low,139385.1656976744,12939725,8.035174418604651,9088600.37,0,7.126395348837209,688
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,credit_card,60 months,High,139364.32323232322,2489150,16.345555555555556,1963255,0,7.247777777777777,99
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,credit_card,60 months,Low,140052.42261904763,3932550,10.410595238095238,3475690.49,0,7.152857142857143,168
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,debt_consolidation,36 months,High,140101.91911764705,5142450,15.56875,3504390.63,0,7.009485294117647,272
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,debt_consolidation,36 months,Low,139575.1523118767,19633725,8.685929283771532,13847179.04,0,7.076527651858568,1103
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,debt_consolidation,60 months,High,139395.6808988764,11100350,16.88047191011236,9018039.79,0,7.231887640449438,445
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,debt_consolidation,60 months,Low,139825.9184397163,6170650,10.78368794326241,5414316.67,0,7.280283687943262,282
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,home_improvement,36 months,High,140369.475,1536600,15.67,1046240.09,0,6.277375,80
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,home_improvement,36 months,Low,139169.89666666667,4886200,8.5419,3381921.83,0,6.1797,300
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,home_improvement,60 months,High,139162.85185185185,3788700,17.001358024691356,3184428.36,0,6.161543209876543,162
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,home_improvement,60 months,Low,138882.46808510637,2057350,10.699148936170213,1734871.02,0,6.3214893617021275,94
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,house,36 months,High,138333.33333333334,48200,15.81,14953.77,0,6.466666666666666,3
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,house,36 months,Low,127166.66666666667,58000,10.353333333333333,50109.94,0,8.446666666666667,3
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,house,60 months,High,142800,146025,20.316,133909.62,0,6.412,5
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,house,60 months,Low,142200,50000,10.875,28397.49,0,6.92,2
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,major_purchase,36 months,High,142476.92307692306,206875,15.201538461538462,144255.94,0,5.606923076923077,13
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,major_purchase,36 months,Low,138156.9180327869,831125,8.454590163934427,583239.43,0,6.0914754098360655,61
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,major_purchase,60 months,High,141378.35294117648,438975,17.57764705882353,339971.28,0,7.098235294117647,17
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,major_purchase,60 months,Low,138627.25,249600,9.404166666666667,201329.78,0,5.208333333333333,12
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,medical,36 months,High,139666.72727272726,168875,16.279090909090908,110770.47,0,7.361818181818181,11
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,medical,36 months,Low,136166.66666666666,142000,8.691666666666666,107218.12,0,6.430833333333333,12
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,medical,60 months,High,135875,185175,18.11875,126996.77,0,6.43625,8
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,medical,60 months,Low,135000,59000,10.89,52674.8,0,5.800000000000001,2
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,moving,36 months,High,138178.6,86000,16,68347.52,0,8.398,5
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,moving,60 months,High,142500,42775,22.35,34633.4,0,6.52,2
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,moving,60 months,Low,140000,25000,12.98,7050,0,4.26,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,other,36 months,High,142006.25,528575,16.0359375,381382.87,0,5.5521875,32
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,other,36 months,Low,139384.41791044775,959575,9.697611940298508,711165.58,0,6.303432835820895,67
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,other,60 months,High,139017.45945945947,826100,17.747027027027027,670370.42,0,6.560540540540541,37
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,other,60 months,Low,139312.5,343750,11.21125,268290.24,0,6.26375,16
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,renewable_energy,36 months,Low,150000,20000,7.26,16960.78,0,7.59,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,renewable_energy,60 months,High,130000,18875,22.95,10162.34,0,8.18,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,small_business,36 months,High,141282.60869565216,447325,16.69782608695652,261047.18,0,5.845217391304348,23
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,small_business,36 months,Low,140050,321625,9.58,263654.19,0,6.623333333333333,24
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,small_business,60 months,High,142737.5,579975,20.382727272727273,485498.98,0,5.797727272727273,22
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,small_business,60 months,Low,138875,96325,11.54,48931.16,0,6.2125,4
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,vacation,36 months,High,132541.66666666666,67000,15.865,46702.83,0,6.713333333333333,6
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,vacation,36 months,Low,145625,72500,9.56125,58203,0,6.5925,8
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,vacation,60 months,High,144000,12000,19.52,9835.33,0,8.63,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,vacation,60 months,Low,131000,18000,9.99,16084.81,0,9.6,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,wedding,36 months,High,130000,5000,21.15,1234.3899999999999,0,9.21,1
Yes,Good Loan,"[0,10]","(125k,150k]",mortgage,wedding,60 months,High,145000,18200,24.89,12375.060000000001,0,6.48,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,car,36 months,High,135000,35000,13.33,24420.29,0,1.77,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,car,36 months,Low,140066.66666666666,94000,8.611666666666666,84961.61,0,5.74,6
Yes,Good Loan,"[0,10]","(125k,150k]",own,car,60 months,High,148000,35000,23.99,33734.8,0,7.94,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,credit_card,36 months,High,137000,56175,15.218,40008.51,0,5,5
Yes,Good Loan,"[0,10]","(125k,150k]",own,credit_card,36 months,Low,139812.9306930693,1800450,7.912772277227723,1477035.49,0,6.75980198019802,101
Yes,Good Loan,"[0,10]","(125k,150k]",own,credit_card,60 months,High,139292,313950,14.584166666666667,250508.91,0,7.3966666666666665,12
Yes,Good Loan,"[0,10]","(125k,150k]",own,credit_card,60 months,Low,141646,750525,10.584827586206897,682098.36,0,7.696551724137931,29
Yes,Good Loan,"[0,10]","(125k,150k]",own,debt_consolidation,36 months,High,141032,426300,15.4208,296556.49,0,7.1856,25
Yes,Good Loan,"[0,10]","(125k,150k]",own,debt_consolidation,36 months,Low,139816.05696202532,2928350,8.54367088607595,2172969.2,0,6.829303797468355,158
Yes,Good Loan,"[0,10]","(125k,150k]",own,debt_consolidation,60 months,High,137573.94545454546,1351075,17.429636363636362,1153325.91,0,6.981454545454546,55
Yes,Good Loan,"[0,10]","(125k,150k]",own,debt_consolidation,60 months,Low,141346.97435897434,848600,10.536153846153846,748656.11,0,6.709487179487179,39
Yes,Good Loan,"[0,10]","(125k,150k]",own,home_improvement,36 months,High,142135.05,360750,16.24,281619.16,0,6.1845,20
Yes,Good Loan,"[0,10]","(125k,150k]",own,home_improvement,36 months,Low,140680.306122449,848500,8.84469387755102,648452.5599999999,0,5.924081632653061,49
Yes,Good Loan,"[0,10]","(125k,150k]",own,home_improvement,60 months,High,138521.88888888888,485775,18.827222222222222,417230.18,0,6.702222222222223,18
Yes,Good Loan,"[0,10]","(125k,150k]",own,home_improvement,60 months,Low,141211.11111111112,448200,11.157222222222222,410163.14,0,5.180555555555555,18
Yes,Good Loan,"[0,10]","(125k,150k]",own,house,60 months,High,150000,35000,17.57,34631.85,0,9.63,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,major_purchase,36 months,High,147500,73000,15.1125,38768.43,0,5.1625,4
Yes,Good Loan,"[0,10]","(125k,150k]",own,major_purchase,36 months,Low,138833.33333333334,96200,8.363333333333333,49086.34,0,5.7716666666666665,6
Yes,Good Loan,"[0,10]","(125k,150k]",own,major_purchase,60 months,High,146800,93000,18.678,78137.23000000001,0,4.9879999999999995,5
Yes,Good Loan,"[0,10]","(125k,150k]",own,major_purchase,60 months,Low,137200,81200,11.638,74706.84,0,5.3839999999999995,5
Yes,Good Loan,"[0,10]","(125k,150k]",own,medical,36 months,High,150000,5000,22.15,3175.5699999999997,0,8.71,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,medical,36 months,Low,141666.66666666666,37500,9.576666666666666,29406.079999999998,0,7.6433333333333335,3
Yes,Good Loan,"[0,10]","(125k,150k]",own,medical,60 months,High,139000,12000,13.49,2098,0,6.14,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,moving,36 months,High,140000,8625,14.99,6385.280000000001,0,8.38,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,moving,36 months,Low,140000,35000,12.99,25705.05,0,9.2,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,other,36 months,High,137285.7142857143,85600,15.471428571428572,58960.6,0,6.388571428571429,7
Yes,Good Loan,"[0,10]","(125k,150k]",own,other,36 months,Low,141377.27272727274,128950,9.32,103851.87,0,5.6445454545454545,11
Yes,Good Loan,"[0,10]","(125k,150k]",own,other,60 months,High,140400,126000,20.822,111359.07,0,7.6160000000000005,5
Yes,Good Loan,"[0,10]","(125k,150k]",own,other,60 months,Low,145000,10000,9.99,9343.26,0,9.46,1
Yes,Good Loan,"[0,10]","(125k,150k]",own,small_business,36 months,High,145000,113875,15.97,70684.97,0,6.606,5
Yes,Good Loan,"[0,10]","(125k,150k]",own,small_business,36 months,Low,143333.33333333334,40000,7.823333333333333,28434.05,0,7.42,3
Yes,Good Loan,"[0,10]","(125k,150k]",own,small_business,60 months,High,147500,39000,17.575,34643.52,0,4.335,2
Yes,Good Loan,"[0,10]","(125k,150k]",own,vacation,36 months,Low,139000,2500,10.434999999999999,2193.77,0,9,2
Yes,Good Loan,"[0,10]","(125k,150k]",own,vacation,60 months,Low,138000,20000,10.99,18455.51,0,6.46,1
Yes,Good Loan,"[0,10]","(125k,150k]",rent,car,36 months,High,138750,31400,15.645,16577.989999999998,0,7.047499999999999,4
Yes,Good Loan,"[0,10]","(125k,150k]",rent,car,36 months,Low,141992.85714285713,100100,8.917142857142856,80032.84,0,7.464285714285714,7
Yes,Good Loan,"[0,10]","(125k,150k]",rent,car,60 months,High,138333.33333333334,83900,19.263333333333332,75954.36,0,6.003333333333333,3
Yes,Good Loan,"[0,10]","(125k,150k]",rent,car,60 months,Low,137520,23200,11.84,21285.19,0,4.525,2
Yes,Good Loan,"[0,10]","(125k,150k]",rent,credit_card,36 months,High,137751.306122449,855450,15.00061224489796,534431.04,0,7.133265306122449,49
Yes,Good Loan,"[0,10]","(125k,150k]",rent,credit_card,36 months,Low,140254.84405940594,6857725,8.39039603960396,5012313.06,0,6.704455445544554,404
Yes,Good Loan,"[0,10]","(125k,150k]",rent,credit_card,60 months,High,140469.80555555556,932650,16.593888888888888,794190.21,0,6.625555555555556,36
Yes,Good Loan,"[0,10]","(125k,150k]",rent,credit_card,60 months,Low,139593.5846153846,1548300,10.667384615384615,1356419.07,0,7.735230769230769,65
Yes,Good Loan,"[0,10]","(125k,150k]",rent,debt_consolidation,36 months,High,139809.70283018867,4058375,15.368537735849056,2777750.9899999998,0,6.721933962264151,212
Yes,Good Loan,"[0,10]","(125k,150k]",rent,debt_consolidation,36 months,Low,139737.36138613863,10432875,9.066336633663367,7712849.33,0,6.78950495049505,606
Yes,Good Loan,"[0,10]","(125k,150k]",rent,debt_consolidation,60 months,High,138947.78125,4466000,17.275885416666668,3681418.68,0,6.915572916666667,192
